"Sector","Country","Year","Quarter","Value"
"Wholesale and retail trade, transport, accommodation and food service activities","Slovenia",2022,"Q2",2502.6
"Wholesale and retail trade, transport, accommodation and food service activities","Slovenia",2022,"Q3",2598.9
"Wholesale and retail trade, transport, accommodation and food service activities","Slovenia",2022,"Q4",2650.4
"Wholesale and retail trade, transport, accommodation and food service activities","Slovenia",2023,"Q1",2774.8
"Wholesale and retail trade, transport, accommodation and food service activities","Slovenia",2023,"Q2",2832.2
"Wholesale and retail trade, transport, accommodation and food service activities","Slovenia",2023,"Q3",2850.1
"Wholesale and retail trade, transport, accommodation and food service activities","Slovenia",2023,"Q4",2893.2
"Wholesale and retail trade, transport, accommodation and food service activities","Slovenia",2024,"Q1",2909.9
"Wholesale and retail trade, transport, accommodation and food service activities","Slovenia",2024,"Q2",2946
"Wholesale and retail trade, transport, accommodation and food service activities","Slovenia",2024,"Q3",2988.9
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2010,"Q1",2851.2
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2010,"Q2",3017.2
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2010,"Q3",3113.1
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2010,"Q4",3171.3
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2011,"Q1",3314.1
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2011,"Q2",3329.9
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2011,"Q3",3319.2
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2011,"Q4",3351.8
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2012,"Q1",3301.7
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2012,"Q2",3270.9
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2012,"Q3",3240.7
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2012,"Q4",3310.4
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2013,"Q1",3158.8
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2013,"Q2",3130.7
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2013,"Q3",3128.7
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2013,"Q4",3184.7
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2014,"Q1",3305.4
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2014,"Q2",3392.3
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2014,"Q3",3428.2
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2014,"Q4",3309.5
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2015,"Q1",3434.6
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2015,"Q2",3383
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2015,"Q3",3448.2
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2015,"Q4",3425.1
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2016,"Q1",3227.8
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2016,"Q2",3247.9
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2016,"Q3",3231.5
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2016,"Q4",3224.9
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2017,"Q1",3408.6
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2017,"Q2",3404.5
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2017,"Q3",3462.1
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2017,"Q4",3539.3
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2018,"Q1",3446.5
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2018,"Q2",3486.8
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2018,"Q3",3565.6
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2018,"Q4",3633.3
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2019,"Q1",3869.2
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2019,"Q2",3993.9
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2019,"Q3",4030.7
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2019,"Q4",4139.1
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2021,"Q1",3842.9
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2021,"Q2",4096.3
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2021,"Q3",4281
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2021,"Q4",4347.2
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2022,"Q1",4637.2
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2022,"Q2",4796.8
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2022,"Q3",4962.7
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2022,"Q4",5101
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2023,"Q1",4962.7
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2023,"Q2",5066.5
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2023,"Q3",4874.3
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2023,"Q4",5159.2
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2024,"Q1",5123.9
"Wholesale and retail trade, transport, accommodation and food service activities","Slovakia",2024,"Q2",5163.8
