DATAFLOW,LAST UPDATE,freq,nace_r2,s_adj,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2008-Q3,1726.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2008-Q4,1710.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2009-Q1,1602.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2009-Q2,1590.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2009-Q3,1566.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2009-Q4,1579.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2010-Q1,1540.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2010-Q2,1560.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2010-Q3,1572.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2010-Q4,1579.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2011-Q1,1611.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2011-Q2,1609.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2011-Q3,1601.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2011-Q4,1589.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2012-Q1,1579.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2012-Q2,1542.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2012-Q3,1540.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2012-Q4,1527.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2013-Q1,1519.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2013-Q2,1565.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2013-Q3,1568.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2013-Q4,1603.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2014-Q1,1614.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2014-Q2,1600.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2014-Q3,1625.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2014-Q4,1625.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2015-Q1,1660.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2015-Q2,1690.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2015-Q3,1710.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2015-Q4,1730.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2016-Q1,1751.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2016-Q2,1783.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2016-Q3,1809.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2016-Q4,1860.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2017-Q1,1898.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2017-Q2,1919.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2017-Q3,1958.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2017-Q4,1980.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2018-Q1,2020.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2018-Q2,2074.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2018-Q3,2107.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2018-Q4,2148.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2019-Q1,2158.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2019-Q2,2188.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2019-Q3,2213.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2019-Q4,2215.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2020-Q1,2082.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2020-Q2,1766.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2020-Q3,2130.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2020-Q4,1995.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2021-Q1,2106.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2021-Q2,2176.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2021-Q3,2379.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2021-Q4,2425.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2022-Q1,2448.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2022-Q2,2502.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2022-Q3,2598.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2022-Q4,2650.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2023-Q1,2774.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2023-Q2,2832.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2023-Q3,2850.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2023-Q4,2893.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2024-Q1,2909.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2024-Q2,2946.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovenia,2024-Q3,2988.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,1995-Q1,477.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,1995-Q2,503.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,1995-Q3,522.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,1995-Q4,553.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,1996-Q1,598.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,1996-Q2,622.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,1996-Q3,697.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,1996-Q4,735.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,1997-Q1,762.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,1997-Q2,851.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,1997-Q3,828.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,1997-Q4,800.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,1998-Q1,882.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,1998-Q2,900.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,1998-Q3,916.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,1998-Q4,1028.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,1999-Q1,898.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,1999-Q2,892.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,1999-Q3,952.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,1999-Q4,1065.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2000-Q1,1071.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2000-Q2,1005.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2000-Q3,1018.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2000-Q4,1038.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2001-Q1,1058.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2001-Q2,1123.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2001-Q3,1134.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2001-Q4,1125.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2002-Q1,1114.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2002-Q2,1109.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2002-Q3,1111.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2002-Q4,1173.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2003-Q1,1259.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2003-Q2,1331.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2003-Q3,1328.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2003-Q4,1355.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2004-Q1,1395.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2004-Q2,1459.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2004-Q3,1515.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2004-Q4,1624.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2005-Q1,1776.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2005-Q2,1772.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2005-Q3,1851.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2005-Q4,1871.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2006-Q1,1853.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2006-Q2,1920.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2006-Q3,1966.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2006-Q4,2071.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2007-Q1,2792.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2007-Q2,2402.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2007-Q3,1883.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2007-Q4,2730.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2008-Q1,2893.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Slovakia,2008-Q2,2956.0,,
